model_kind,effect_weight,steps,manual_seed,training_cases,blind,parameters,seconds,peak_allocated_bytes,source_report,split,family,episodes,loss,copy_gain,action_variance_explained
local,3.0,4000,17,250,True,381722,342.81756046414375,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_blind_s17/report.json,development,scene_13,12,0.07635132968425751,0.04890984300128953,-9.504316000885638e-09
local,3.0,4000,17,250,True,381722,342.81756046414375,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_blind_s17/report.json,development,scene_21,12,0.08642937739690144,0.04731320579156595,0.0
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,train,scene_01,28,0.08409117627888918,0.16783828972278503,0.1463454353824517
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,train,scene_02,28,0.10400316012757164,0.16032015249851772,0.14838061377229106
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,train,scene_03,28,0.19499307870864868,0.13378451168240113,0.08780621766562213
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,train,scene_09,28,0.08110853803477117,0.14130118725493368,0.11648216516160248
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,train,scene_10,28,0.11134665552526712,0.15094413824347974,0.13568319586600475
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,train,scene_12,28,0.08466514399541276,0.17184728427139828,0.14841602131278486
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,train,scene_16,28,0.06666684190609626,0.16763483275375912,0.1545386613298828
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,train,scene_19,27,0.06173770033099033,0.17264871442171648,0.16429700826168248
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,train,scene_20,27,0.14564754303406785,0.13102700631345998,0.0977044549781535
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,id_development,scene_01,4,0.10381474904716015,0.08998410908450749,0.05991019047465096
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,id_development,scene_02,4,0.18539411388337612,0.08342574185104956,0.018463197975555956
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,id_development,scene_03,4,0.27225122414529324,0.03586447934689496,0.0040567041033907625
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,id_development,scene_09,4,0.10790775157511234,0.10021560177808753,0.06315757298157365
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,id_development,scene_10,4,0.13154824078083038,0.10988890175980781,0.10613250728534751
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,id_development,scene_12,4,0.0715453764423728,0.15727232734716912,0.1386322191626953
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,id_development,scene_16,4,0.06261317804455757,0.1568077454744491,0.14532584202978927
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,id_development,scene_19,4,0.06655513029545546,0.12121425829357957,0.11933359020103251
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,id_development,scene_20,4,0.18434914201498032,0.10832565268013883,0.04312486095015533
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,development,scene_13,12,0.06810384802520275,0.15164673911551285,0.1282974340023728
local,3.0,4000,17,250,False,381722,342.8117328239605,9126026240,runs/predictor_iterations_s11227/refinement/local_effect3_live_s17/report.json,development,scene_21,12,0.0810812854518493,0.10626372381816396,0.08620115423554309
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,train,scene_01,28,0.09672634343483619,0.04280136224230946,-4.046331492091326e-09
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,train,scene_02,28,0.1163113143827234,0.06094904612719587,-1.54249821804342e-08
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,train,scene_03,28,0.21094483669315064,0.0629222024990308,-9.942555223574345e-09
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,train,scene_09,28,0.09066528574164424,0.04012357872649508,6.137293784291842e-09
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,train,scene_10,28,0.12586704641580582,0.0402212526529897,-3.0376403614695846e-09
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,train,scene_12,28,0.09779082132237298,0.043458376969848334,3.738728215907372e-09
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,train,scene_16,28,0.07686830924025603,0.04026497660074879,-4.077616022613029e-09
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,train,scene_19,27,0.07173869648465404,0.038624658124891686,4.898482397486248e-09
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,train,scene_20,27,0.1580574611822764,0.056986047571496945,-3.794673242296653e-09
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,id_development,scene_01,4,0.10943469777703285,0.04072094852924535,0.0
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,id_development,scene_02,4,0.19188981130719185,0.051311512749152355,3.2122814519475185e-08
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,id_development,scene_03,4,0.2736593084409833,0.03087796701876644,-1.5453522239639028e-08
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,id_development,scene_09,4,0.11570331081748009,0.035212648057801776,0.0
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,id_development,scene_10,4,0.14333359710872173,0.0301441906036245,-2.0544096424046643e-08
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,id_development,scene_12,4,0.08155917748808861,0.03932050894473471,-2.825047884513765e-08
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,id_development,scene_16,4,0.07147843856364489,0.037422030877339085,0.0
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,id_development,scene_19,4,0.07332530617713928,0.03182168994825563,0.0
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,id_development,scene_20,4,0.1942146010696888,0.06060762878554882,0.0
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,development,scene_13,12,0.07655513597031434,0.04637107709629862,-1.4256474223373061e-08
affine,0.0,1500,17,250,True,200984,164.04219624958932,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_blind/report.json,development,scene_21,12,0.08738925121724606,0.03673278579676109,0.0
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,train,scene_01,28,0.0910660218713539,0.09881559680795104,0.06231304273058691
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,train,scene_02,28,0.11136248228805405,0.10090393378123719,0.06398365487890012
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,train,scene_03,28,0.20914296366806542,0.07092664210605193,0.007082028616868685
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,train,scene_09,28,0.08764399109142167,0.07211012652972315,0.03841097676088778
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,train,scene_10,28,0.12053908447601966,0.08084876225218496,0.050857636991845534
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,train,scene_12,28,0.0910408366471529,0.10948340068223716,0.07723160900263093
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,train,scene_16,28,0.07158336735197476,0.10624982623442614,0.08317130875213885
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,train,scene_19,27,0.06690569677286679,0.10339202884503984,0.08067344678675725
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,train,scene_20,27,0.15323653679203103,0.08574899827055593,0.022692079031141454
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,id_development,scene_01,4,0.10625904053449631,0.06855801967119202,0.027155034948069257
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,id_development,scene_02,4,0.1896852646023035,0.062210622317748765,-0.028844376126356375
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,id_development,scene_03,4,0.27117687929421663,0.0396691051501602,-0.0156841041686695
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,id_development,scene_09,4,0.11264595948159695,0.06070624783868206,0.017437178863628278
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,id_development,scene_10,4,0.13750294595956802,0.06959684513570197,0.05039429873384271
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,id_development,scene_12,4,0.07514373399317265,0.11488754114647304,0.08765989417935605
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,id_development,scene_16,4,0.06656904891133308,0.10353525909155548,0.08046640832070784
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,id_development,scene_19,4,0.06953546963632107,0.08186222477531224,0.0694850078502004
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,id_development,scene_20,4,0.18993640318512917,0.08130075089462774,-0.0007012899824636598
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,development,scene_13,12,0.07089246964703004,0.11690955003076842,0.08877834936154683
affine,0.0,1500,17,250,False,200984,162.06961605045944,9099045376,runs/predictor_iterations_s11227/screen/affine_effect0_live/report.json,development,scene_21,12,0.08311009003470342,0.08390077973216425,0.05501255776628955
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,train,scene_01,28,0.09649237365062747,0.04511671451107291,-2.0231656350233607e-09
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,train,scene_02,28,0.1162989575948034,0.061048809882292776,0.0
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,train,scene_03,28,0.21049333283943789,0.0649279128232697,-7.456916417680759e-09
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,train,scene_09,28,0.09067154462848391,0.04005731568158577,0.0
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,train,scene_10,28,0.12569282882447755,0.04154972063831508,-3.0376403614695846e-09
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,train,scene_12,28,0.09776109882763453,0.04374910776618646,0.0
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,train,scene_16,28,0.07696186777736459,0.03909685666044371,-6.116424033919543e-09
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,train,scene_19,27,0.0720144968341898,0.03492863814798941,0.0
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,train,scene_20,27,0.15789010154980201,0.05798456081671888,-7.589346262548702e-09
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,id_development,scene_01,4,0.10938707366585732,0.04113841038662347,0.0
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,id_development,scene_02,4,0.19311405159533024,0.04525896280356789,3.2122814519475185e-08
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,id_development,scene_03,4,0.26996899489313364,0.04394664057569575,-3.090704425723345e-08
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,id_development,scene_09,4,0.11573358811438084,0.034960182048882404,-2.248381791858378e-08
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,id_development,scene_10,4,0.14374292455613613,0.027374507774000745,0.0
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,id_development,scene_12,4,0.08174226246774197,0.03716396457425064,0.0
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,id_development,scene_16,4,0.07179637625813484,0.03314046252722491,0.0
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,id_development,scene_19,4,0.07359673641622066,0.028237758508052768,0.0
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,id_development,scene_20,4,0.1939203292131424,0.06203098591513767,0.0
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,development,scene_13,12,0.07691237578789394,0.04192102657860575,-1.4256474223373061e-08
affine,1.0,1500,17,250,True,200984,164.03477521054447,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_blind/report.json,development,scene_21,12,0.08763188247879346,0.03405832942902809,0.0
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,train,scene_01,28,0.09133282649729933,0.09617531272986568,0.06948966684937308
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,train,scene_02,28,0.11097808288676399,0.10400742054316814,0.07658180578889673
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,train,scene_03,28,0.20886638241686992,0.07215529578520008,0.037657451375837425
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,train,scene_09,28,0.08747886147882257,0.07385835927714501,0.04748632386954599
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,train,scene_10,28,0.12066275120845862,0.07990576164218688,0.057810621245505955
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,train,scene_12,28,0.09106213519615787,0.10927506877175819,0.082484279203763
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,train,scene_16,28,0.07120826561003923,0.11093313828632001,0.09239088210404167
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,train,scene_19,27,0.06662846191061868,0.10710727282818755,0.08981077701393025
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,train,scene_20,27,0.15324529770899703,0.08569672824879804,0.039223384773467096
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,id_development,scene_01,4,0.10602236166596413,0.0706326914628691,0.03532600931001717
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,id_development,scene_02,4,0.19011581130325794,0.06008203250030697,-0.023812513908174848
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,id_development,scene_03,4,0.27044566348195076,0.04225859263577936,0.0035808283418585773
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,id_development,scene_09,4,0.11260060966014862,0.06108439548058664,0.02176242464773248
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,id_development,scene_10,4,0.13798480667173862,0.06633637152417293,0.055642390885784154
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,id_development,scene_12,4,0.07522925175726414,0.11388023375797462,0.09205161475499912
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,id_development,scene_16,4,0.06610790081322193,0.10974539754259849,0.08805661658178832
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,id_development,scene_19,4,0.06925954855978489,0.08550545268005627,0.07802720508996619
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,id_development,scene_20,4,0.19019411131739616,0.08005424804613859,0.01128890310649433
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,development,scene_13,12,0.07055334374308586,0.12113395988136855,0.09234589424873352
affine,1.0,1500,17,250,False,200984,163.73234363552183,9123130368,runs/predictor_iterations_s11227/screen/affine_effect1_live/report.json,development,scene_21,12,0.08297965582460165,0.08533851945932125,0.05922556989356731
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,train,scene_01,28,0.09439820782946688,0.06584046566376767,-2.0231656350233607e-09
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,train,scene_02,28,0.11435888069016593,0.07671221354645963,-3.85624554510855e-09
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,train,scene_03,28,0.20381575570042645,0.09459163617464972,-7.456916417680759e-09
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,train,scene_09,28,0.08907858787902764,0.05692200221959154,0.0
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,train,scene_10,28,0.12264523455607039,0.06478865642529508,-9.112921084408754e-09
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,train,scene_12,28,0.09550242232424873,0.0658423682504854,0.0
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,train,scene_16,28,0.07597558213663953,0.05141107147582413,4.077615911590726e-09
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,train,scene_19,27,0.0706911845891564,0.05266243907157675,4.898482397486248e-09
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,train,scene_20,27,0.15349223961432776,0.08422340544312801,-7.589346262548702e-09
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,id_development,scene_01,4,0.1091445367783308,0.04326443220729981,0.0
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,id_development,scene_02,4,0.18977917917072773,0.061746315905426674,0.0
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,id_development,scene_03,4,0.2676636194810271,0.05211077034308287,-3.090704425723345e-08
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,id_development,scene_09,4,0.11435806751251221,0.04642990464923413,0.0
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,id_development,scene_10,4,0.14019854366779327,0.05135728965217656,-2.0544096424046643e-08
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,id_development,scene_12,4,0.08028281293809414,0.0543547121338086,-2.825047884513765e-08
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,id_development,scene_16,4,0.0711676487699151,0.04160734066423499,0.0
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,id_development,scene_19,4,0.07295287027955055,0.036739287660823794,0.0
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,id_development,scene_20,4,0.18823203444480896,0.08954457490978851,0.0
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,development,scene_13,12,0.07693800112853448,0.04160181787125583,-2.3760790446303304e-08
local,0.0,1500,17,250,True,381722,164.6328972298652,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_blind/report.json,development,scene_21,12,0.08681923430413008,0.04301592241022145,0.0
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,train,scene_01,28,0.08765872687633548,0.13253400289933248,0.0955399045049381
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,train,scene_02,28,0.10593497713229486,0.14472343595704862,0.10853407923534819
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,train,scene_03,28,0.1967981443075197,0.12576588974193925,0.03725998095426497
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,train,scene_09,28,0.08326276617922954,0.11849430163167918,0.0734517057443772
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,train,scene_10,28,0.11442024832857507,0.12750695484546493,0.08680185988100786
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,train,scene_12,28,0.0867948748969606,0.15101530612011183,0.11205018535334244
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,train,scene_16,28,0.06868973560631275,0.1423781053468457,0.11281215182575
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,train,scene_19,27,0.06408874607748455,0.14114218420781166,0.11768492726194535
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,train,scene_20,27,0.14804796212249333,0.11670545087957607,0.0534940405493004
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,id_development,scene_01,4,0.1044484581798315,0.08442916254519417,0.042772177489947216
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,id_development,scene_02,4,0.18532931618392467,0.08374609669975752,0.02297248624721926
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,id_development,scene_03,4,0.26936475466936827,0.04608646369152747,-0.00857166695304623
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,id_development,scene_09,4,0.10843493603169918,0.09581969562586135,0.04290714012311059
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,id_development,scene_10,4,0.13125642947852612,0.11186342059207177,0.08897824840376478
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,id_development,scene_12,4,0.07262810319662094,0.14451896936516972,0.11609022976962013
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,id_development,scene_16,4,0.0637520020827651,0.14147155526221045,0.11304890672737755
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,id_development,scene_19,4,0.06795452069491148,0.10273687984561375,0.08963627222622028
